span_index,ss_x,ss_r,ss_th,ps_x,ps_r,ps_th
3, 0.00601663, 0.01529030, -0.35051190, 0.00696439, 0.01538845, -0.25273693
3, 0.00661356, 0.01534942, -0.37336898, 0.00750976, 0.01545066, -0.27515012
3, 0.00719850, 0.01541279, -0.39486685, 0.00804695, 0.01551653, -0.29619883
3, 0.00777284, 0.01548048, -0.41507953, 0.00857692, 0.01558603, -0.31595715
3, 0.00833794, 0.01555215, -0.43408842, 0.00910095, 0.01565927, -0.33450922
3, 0.00889472, 0.01562779, -0.45196867, 0.00961951, 0.01573599, -0.35193262
3, 0.00944479, 0.01570750, -0.46878140, 0.01013409, 0.01581654, -0.36829031
3, 0.00998798, 0.01579100, -0.48458584, 0.01064474, 0.01590068, -0.38364329
3, 0.01052579, 0.01587837, -0.49944121, 0.01115285, 0.01598864, -0.39805257
3, 0.01105897, 0.01596976, -0.51340676, 0.01165829, 0.01608040, -0.41157914
3, 0.01158851, 0.01606508, -0.52654170, 0.01216216, 0.01617602, -0.42428399
3, 0.01211480, 0.01616446, -0.53890527, 0.01266490, 0.01627570, -0.43622814
3, 0.01263892, 0.01626801, -0.55055669, 0.01316755, 0.01637955, -0.44747256
3, 0.01316162, 0.01637584, -0.56155520, 0.01367063, 0.01648776, -0.45807827
3, 0.01368428, 0.01648831, -0.57196002, 0.01417489, 0.01660055, -0.46810627
3, 0.01420706, 0.01660541, -0.58183039, 0.01468109, 0.01671811, -0.47761754
3, 0.01473139, 0.01672753, -0.59122553, 0.01518982, 0.01684072, -0.48667308
3, 0.01525825, 0.01685506, -0.60020467, 0.01570206, 0.01696871, -0.49533391
3, 0.01578804, 0.01698809, -0.60882144, 0.01621837, 0.01710231, -0.50365506
3, 0.01632143, 0.01712699, -0.61710712, 0.01673907, 0.01724185, -0.51166782
3, 0.01685866, 0.01727198, -0.62508738, 0.01726453, 0.01738749, -0.51939754
3, 0.01739981, 0.01742317, -0.63278788, 0.01779484, 0.01753951, -0.52686955
3, 0.01794534, 0.01758091, -0.64023431, 0.01833030, 0.01769814, -0.53410918
3, 0.01849512, 0.01774532, -0.64745232, 0.01887128, 0.01786369, -0.54114178
3, 0.01905014, 0.01791687, -0.65446761, 0.01941826, 0.01803655, -0.54799269
3, 0.01960991, 0.01809565, -0.66130603, 0.01997110, 0.01821694, -0.55468734
3, 0.02017530, 0.01828217, -0.66799371, 0.02053044, 0.01840523, -0.56125126
3, 0.02074655, 0.01847671, -0.67455677, 0.02109683, 0.01860197, -0.56770998
3, 0.02132405, 0.01867969, -0.68102136, 0.02167027, 0.01880745, -0.57408905
3, 0.02190765, 0.01889137, -0.68741360, 0.02225133, 0.01902216, -0.58041402
3, 0.02249821, 0.01911233, -0.69375963, 0.02284077, 0.01924676, -0.58671042
3, 0.02309614, 0.01934307, -0.70008558, 0.02343846, 0.01948158, -0.59300380
3, 0.02370170, 0.01958406, -0.70641759, 0.02404518, 0.01972739, -0.59931969
3, 0.02431529, 0.01983588, -0.71278178, 0.02466132, 0.01998473, -0.60568364
3, 0.02493707, 0.02009899, -0.71920416, 0.02528732, 0.02025433, -0.61212106
3, 0.02556765, 0.02037412, -0.72570762, 0.02592364, 0.02053691, -0.61865457
3, 0.02620690, 0.02066169, -0.73231191, 0.02657003, 0.02083294, -0.62530398
3, 0.02685535, 0.02096251, -0.73903670, 0.02722698, 0.02114323, -0.63208895
3, 0.02751278, 0.02127701, -0.74590160, 0.02789456, 0.02146849, -0.63902918
3, 0.02817935, 0.02160585, -0.75292627, 0.02857252, 0.02180925, -0.64614435
3, 0.02885525, 0.02194977, -0.76013034, 0.02926144, 0.02216658, -0.65345413
3, 0.02954070, 0.02230958, -0.76753344, 0.02996102, 0.02254109, -0.66097820
3, 0.03023604, 0.02268617, -0.77515523, 0.03067164, 0.02293382, -0.66873626
3, 0.03094087, 0.02308013, -0.78301533, 0.03139317, 0.02334562, -0.67674797
3, 0.03165547, 0.02349243, -0.79113342, 0.03212595, 0.02377766, -0.68503309
3, 0.03238014, 0.02392419, -0.79952970, 0.03286966, 0.02423077, -0.69361217
3, 0.03311497, 0.02437642, -0.80822480, 0.03362461, 0.02470632, -0.70250643
3, 0.03385938, 0.02484981, -0.81723933, 0.03439053, 0.02520532, -0.71173711
3, 0.03461401, 0.02534591, -0.82659392, 0.03516766, 0.02572926, -0.72132544
3, 0.03537863, 0.02586580, -0.83630921, 0.03595549, 0.02627921, -0.73129264
3, 0.03615291, 0.02641059, -0.84640581, 0.03675456, 0.02685712, -0.74165995
3, 0.03693720, 0.02698196, -0.85690421, 0.03756447, 0.02746443, -0.75244856
3, 0.03773190, 0.02758182, -0.86782429, 0.03838519, 0.02810294, -0.76367949
3, 0.03853756, 0.02821240, -0.87918582, 0.03921765, 0.02877552, -0.77537372
3, 0.03935432, 0.02887585, -0.89100854, 0.04006198, 0.02948467, -0.78755224
3, 0.04018305, 0.02957520, -0.90331221, 0.04091822, 0.03023313, -0.80023602
3, 0.04102382, 0.03031313, -0.91611656, 0.04178677, 0.03102431, -0.81344604
3, 0.04187695, 0.03109292, -0.92944136, 0.04266765, 0.03186175, -0.82720329
3, 0.04274292, 0.03191847, -0.94330635, 0.04356038, 0.03274898, -0.84152875
3, 0.04362118, 0.03279317, -0.95773129, 0.04446492, 0.03369056, -0.85644340
3, 0.04451197, 0.03372184, -0.97273591, 0.04538067, 0.03469122, -0.87196821
3, 0.04541483, 0.03470925, -0.98833998, 0.04630667, 0.03575598, -0.88812417
3, 0.04632884, 0.03576054, -1.00456325, 0.04724170, 0.03689072, -0.90493227
3, 0.04725306, 0.03688178, -1.02142545, 0.04818399, 0.03810167, -0.92241348
3, 0.04818611, 0.03807977, -1.03894827, 0.04913134, 0.03939591, -0.94058994
3, 0.04912584, 0.03936186, -1.05716753, 0.05008114, 0.04078195, -0.95949243
3, 0.05007019, 0.04073741, -1.07612541, 0.05102970, 0.04226893, -0.97915557
3, 0.05101545, 0.04221587, -1.09585697, 0.05197245, 0.04386752, -0.99960932
3, 0.05195274, 0.04380062, -1.11623275, 0.05289796, 0.04557898, -1.02077608
3, 0.05286796, 0.04548624, -1.13695882, 0.05379019, 0.04739510, -1.04247063
3, 0.05374664, 0.04726423, -1.15773406, 0.05463226, 0.04930202, -1.06450313
3, 0.05457454, 0.04912311, -1.17825738, 0.05540846, 0.05128205, -1.08668368
3, 0.05533783, 0.05104642, -1.19822767, 0.05610470, 0.05331192, -1.10882243
3, 0.05602441, 0.05301411, -1.21734383, 0.05670949, 0.05536289, -1.13072949
3, 0.05662428, 0.05500114, -1.23530476, 0.05721511, 0.05740079, -1.15221499
3, 0.05713057, 0.05697754, -1.25180934, 0.05761873, 0.05938622, -1.17308907
3, 0.05754058, 0.05890950, -1.26655649, 0.05792269, 0.06127528, -1.19316184
3, 0.05785608, 0.06075931, -1.27924510, 0.05813517, 0.06302105, -1.21224345
3, 0.05808355, 0.06248627, -1.28957406, 0.05826959, 0.06457433, -1.23014401
3, 0.05823427, 0.06404780, -1.29724227, 0.05834280, 0.06588569, -1.24667365
3, 0.05832262, 0.06540135, -1.30194864, 0.05837420, 0.06690766, -1.26164250
3, 0.05836623, 0.06650504, -1.30339205, 0.05838331, 0.06760667, -1.27486069
3, 0.05838112, 0.06731909, -1.30127140, 0.05838431, 0.06781373, -1.28613834
3, 0.05838430, 0.06780696, -1.29528559, 0.05838430, 0.06780696, -1.29528559
4, 0.00000176, 0.01727713, 0.00000000, 0.00000176, 0.01727713, 0.00000000
4, 0.00000176, 0.01727713, -0.00897520, 0.00018425, 0.01727749, 0.00517291
4, 0.00000176, 0.01727713, -0.02072301, 0.00042221, 0.01727887, 0.00592902
4, 0.00000069, 0.01727713, -0.03498514, 0.00071110, 0.01728145, 0.00263280
4, 0.00015185, 0.01727738, -0.05150329, 0.00104663, 0.01728531, -0.00435128
4, 0.00039915, 0.01727870, -0.07001917, 0.00142444, 0.01729274, -0.01465875
4, 0.00071566, 0.01728150, -0.09027448, 0.00184070, 0.01730327, -0.02792514
4, 0.00109498, 0.01728606, -0.11201093, 0.00229104, 0.01731779, -0.04378598
4, 0.00152929, 0.01729522, -0.13497022, 0.00277175, 0.01733658, -0.06187680
4, 0.00201167, 0.01730827, -0.15889406, 0.00327803, 0.01736048, -0.08183314
4, 0.00253524, 0.01732691, -0.18352415, 0.00380659, 0.01738944, -0.10329051
4, 0.00309279, 0.01735110, -0.20860220, 0.00435304, 0.01742421, -0.12588446
4, 0.00367727, 0.01738173, -0.23386991, 0.00491321, 0.01746453, -0.14925052
4, 0.00428200, 0.01741918, -0.25906899, 0.00548294, 0.01751058, -0.17302420
4, 0.00489953, 0.01746312, -0.28394115, 0.00605841, 0.01756242, -0.19684106
4, 0.00552289, 0.01751358, -0.30822808, 0.00663545, 0.01761949, -0.22033661
4, 0.00614526, 0.01757016, -0.33167149, 0.00720969, 0.01768154, -0.24314638
4, 0.00675956, 0.01763191, -0.35401973, 0.00777708, 0.01774808, -0.26491481
4, 0.00736253, 0.01769830, -0.37517388, 0.00833619, 0.01781856, -0.28549089
4, 0.00795524, 0.01776931, -0.39518775, 0.00888779, 0.01789302, -0.30492821
4, 0.00853873, 0.01784462, -0.41412179, 0.00943281, 0.01797145, -0.32328924
4, 0.00911369, 0.01792414, -0.43203364, 0.00997157, 0.01805359, -0.34063352
4, 0.00968175, 0.01800801, -0.44897472, 0.01050556, 0.01813973, -0.35701412
4, 0.01024265, 0.01809590, -0.46499562, 0.01103496, 0.01822967, -0.37248323
4, 0.01079787, 0.01818791, -0.48014692, 0.01156101, 0.01832358, -0.38709303
4, 0.01134821, 0.01828417, -0.49447919, 0.01208375, 0.01842148, -0.40089570
4, 0.01189467, 0.01838461, -0.50804301, 0.01260419, 0.01852337, -0.41394343
4, 0.01243754, 0.01848931, -0.52088897, 0.01312288, 0.01862948, -0.42628841
4, 0.01297794, 0.01859843, -0.53306764, 0.01364093, 0.01873993, -0.43798282
4, 0.01351657, 0.01871202, -0.54462961, 0.01415872, 0.01885485, -0.44907885
4, 0.01405481, 0.01883046, -0.55562544, 0.01467715, 0.01897453, -0.45962867
4, 0.01459277, 0.01895375, -0.56610573, 0.01519698, 0.01909911, -0.46968448
4, 0.01513190, 0.01908225, -0.57612105, 0.01571878, 0.01922890, -0.47929846
4, 0.01567310, 0.01921635, -0.58572198, 0.01624358, 0.01936421, -0.48852280
4, 0.01621681, 0.01935616, -0.59495492, 0.01677193, 0.01950529, -0.49740516
4, 0.01676370, 0.01950202, -0.60384958, 0.01730419, 0.01965248, -0.50597518
4, 0.01731389, 0.01965415, -0.61243148, 0.01784078, 0.01980594, -0.51425798
4, 0.01786757, 0.01981267, -0.62072614, 0.01838181, 0.01996595, -0.52227868
4, 0.01842517, 0.01997792, -0.62875909, 0.01892750, 0.02013277, -0.53006239
4, 0.01898649, 0.02015002, -0.63655585, 0.01947834, 0.02030669, -0.53763424
4, 0.01955259, 0.02032944, -0.64414195, 0.02003484, 0.02048816, -0.54501934
4, 0.02012299, 0.02051629, -0.65154299, 0.02059680, 0.02067735, -0.55224285
4, 0.02069841, 0.02071102, -0.65878471, 0.02116490, 0.02087469, -0.55932998
4, 0.02127916, 0.02091394, -0.66589283, 0.02173957, 0.02108066, -0.56630594
4, 0.02186561, 0.02112548, -0.67289307, 0.02232082, 0.02129559, -0.57319593
4, 0.02245740, 0.02134581, -0.67981118, 0.02290914, 0.02151994, -0.58002516
4, 0.02305551, 0.02157555, -0.68667287, 0.02350538, 0.02175441, -0.58681884
4, 0.02366025, 0.02181518, -0.69350388, 0.02410918, 0.02199926, -0.59360219
4, 0.02427176, 0.02206512, -0.70032994, 0.02472147, 0.02225531, -0.60040040
4, 0.02489052, 0.02232597, -0.70717677, 0.02534236, 0.02252301, -0.60723870
4, 0.02551649, 0.02259811, -0.71406999, 0.02597251, 0.02280318, -0.61414217
4, 0.02615034, 0.02288229, -0.72103258, 0.02661206, 0.02309642, -0.62113352
4, 0.02679180, 0.02317887, -0.72808488, 0.02726089, 0.02340326, -0.62823304
4, 0.02744144, 0.02348866, -0.73524713, 0.02791930, 0.02372444, -0.63546091
4, 0.02809890, 0.02381202, -0.74253955, 0.02858741, 0.02406066, -0.64283730
4, 0.02876428, 0.02414957, -0.74998237, 0.02926481, 0.02441242, -0.65038241
4, 0.02943777, 0.02450203, -0.75759583, 0.02995210, 0.02478076, -0.65811642
4, 0.03011949, 0.02487014, -0.76540015, 0.03064881, 0.02516622, -0.66605950
4, 0.03080974, 0.02525478, -0.77341556, 0.03135526, 0.02556982, -0.67423185
4, 0.03150801, 0.02565642, -0.78166229, 0.03207128, 0.02599237, -0.68265364
4, 0.03221446, 0.02607598, -0.79016060, 0.03279709, 0.02643497, -0.69134508
4, 0.03292943, 0.02651452, -0.79893095, 0.03353219, 0.02689834, -0.70032675
4, 0.03365286, 0.02697298, -0.80799402, 0.03427695, 0.02738386, -0.70961951
4, 0.03438409, 0.02745194, -0.81737047, 0.03503087, 0.02789239, -0.71924424
4, 0.03512373, 0.02795289, -0.82708097, 0.03579412, 0.02842537, -0.72922180
4, 0.03587148, 0.02847684, -0.83714619, 0.03656605, 0.02898373, -0.73957307
4, 0.03662687, 0.02902472, -0.84758681, 0.03734703, 0.02956928, -0.75031893
4, 0.03739014, 0.02959810, -0.85842298, 0.03813666, 0.03018341, -0.76147943
4, 0.03816158, 0.03019874, -0.86967290, 0.03893455, 0.03082765, -0.77307143
4, 0.03894160, 0.03082872, -0.88135425, 0.03974150, 0.03150470, -0.78511098
4, 0.03973012, 0.03148990, -0.89348472, 0.04055735, 0.03221676, -0.79761413
4, 0.04052784, 0.03218509, -0.90608199, 0.04138201, 0.03296638, -0.81059693
4, 0.04133461, 0.03291665, -0.91916376, 0.04221550, 0.03375654, -0.82407542
4, 0.04215055, 0.03368754, -0.93274770, 0.04305762, 0.03459044, -0.83806566
4, 0.04297591, 0.03450126, -0.94685151, 0.04390760, 0.03547115, -0.85258369
4, 0.04380987, 0.03536069, -0.96149287, 0.04476505, 0.03640266, -0.86764557
4, 0.04465247, 0.03627018, -0.97668947, 0.04562912, 0.03738912, -0.88326735
4, 0.04550299, 0.03723385, -0.99245899, 0.04649841, 0.03843473, -0.89946506
4, 0.04636018, 0.03825601, -1.00881913, 0.04737147, 0.03954455, -0.91625477
4, 0.04722287, 0.03934187, -1.02578756, 0.04824621, 0.04072377, -0.93365251
4, 0.04808948, 0.04049725, -1.04338283, 0.04912008, 0.04197822, -0.95167487
4, 0.04895747, 0.04172794, -1.06162976, 0.04999014, 0.04331467, -0.97034223
4, 0.04982442, 0.04304146, -1.08055603, 0.05085230, 0.04474002, -0.98967671
4, 0.05068644, 0.04444509, -1.10018267, 0.05170182, 0.04626232, -1.00969635
4, 0.05153519, 0.04594037, -1.12037857, 0.05252814, 0.04788075, -1.03032538
4, 0.05235809, 0.04752089, -1.14086043, 0.05331693, 0.04958566, -1.05139421
4, 0.05314245, 0.04917749, -1.16133836, 0.05405361, 0.05136234, -1.07272918
4, 0.05387623, 0.05089851, -1.18152245, 0.05472518, 0.05319299, -1.09415664
4, 0.05454801, 0.05266806, -1.20112278, 0.05532052, 0.05505490, -1.11550290
4, 0.05514827, 0.05446750, -1.21984945, 0.05583126, 0.05692123, -1.13659431
4, 0.05566953, 0.05627432, -1.23741256, 0.05625260, 0.05876083, -1.15725721
4, 0.05610708, 0.05806199, -1.25352220, 0.05658415, 0.06053869, -1.17731793
4, 0.05645997, 0.05980161, -1.26788846, 0.05682995, 0.06221675, -1.19660281
4, 0.05673080, 0.06146119, -1.28022144, 0.05699868, 0.06375502, -1.21493818
4, 0.05692600, 0.06300687, -1.29023123, 0.05710316, 0.06511211, -1.23215038
4, 0.05705570, 0.06440341, -1.29762792, 0.05715822, 0.06624680, -1.24806575
4, 0.05713222, 0.06561583, -1.30212161, 0.05718059, 0.06711999, -1.26251062
4, 0.05717064, 0.06660977, -1.30342239, 0.05718656, 0.06769916, -1.27531132
4, 0.05718393, 0.06735244, -1.30124035, 0.05718693, 0.06782093, -1.28629420
4, 0.05718693, 0.06781330, -1.29528559, 0.05718693, 0.06781330, -1.29528559
5, 0.00000053, 0.01954641, 0.00000000, 0.00000053, 0.01954641, 0.00000000
5, 0.00000053, 0.01954641, -0.00794960, 0.00018231, 0.01954677, 0.00438475
5, 0.00000053, 0.01954641, -0.01858024, 0.00042132, 0.01954814, 0.00470079
5, 0.00000228, 0.01954641, -0.03165132, 0.00071304, 0.01955072, 0.00127745
5, 0.00015387, 0.01954667, -0.04692222, 0.00105301, 0.01955459, -0.00555592
5, 0.00040167, 0.01954799, -0.06415233, 0.00143685, 0.01956222, -0.01547000
5, 0.00071878, 0.01955077, -0.08310104, 0.00186064, 0.01957297, -0.02813546
5, 0.00109904, 0.01955533, -0.10352773, 0.00231997, 0.01958778, -0.04322296
5, 0.00153476, 0.01956460, -0.12519181, 0.00281106, 0.01960711, -0.06040317
5, 0.00201913, 0.01957763, -0.14785265, 0.00332901, 0.01963171, -0.07934676
5, 0.00254543, 0.01959642, -0.17126965, 0.00387042, 0.01966159, -0.09972440
5, 0.00310664, 0.01962071, -0.19520219, 0.00443094, 0.01969755, -0.12120675
5, 0.00369573, 0.01965162, -0.21940966, 0.00500623, 0.01973935, -0.14346449
5, 0.00430622, 0.01968942, -0.24365146, 0.00559208, 0.01978721, -0.16616827
5, 0.00493081, 0.01973389, -0.26768697, 0.00618460, 0.01984119, -0.18898877
5, 0.00556267, 0.01978509, -0.29127558, 0.00677954, 0.01990078, -0.21159666
5, 0.00619512, 0.01984269, -0.31417668, 0.00737253, 0.01996573, -0.23366260
5, 0.00682118, 0.01990575, -0.33615532, 0.00795939, 0.02003556, -0.25486478
5, 0.00743743, 0.01997381, -0.35710672, 0.00853842, 0.02010969, -0.27505442
5, 0.00804439, 0.02004679, -0.37705628, 0.00910994, 0.02018814, -0.29425573
5, 0.00864249, 0.02012436, -0.39603507, 0.00967433, 0.02027078, -0.31250049
5, 0.00923205, 0.02020636, -0.41407766, 0.01023164, 0.02035735, -0.32982409
5, 0.00981457, 0.02029295, -0.43122638, 0.01078324, 0.02044805, -0.34627006
5, 0.01038981, 0.02038374, -0.44752465, 0.01132951, 0.02054270, -0.36188300
5, 0.01095916, 0.02047888, -0.46301586, 0.01187147, 0.02064143, -0.37670754
5, 0.01152344, 0.02057845, -0.47774341, 0.01240940, 0.02074427, -0.39078829
5, 0.01208360, 0.02068238, -0.49175071, 0.01294416, 0.02085119, -0.40416986
5, 0.01263990, 0.02079075, -0.50508115, 0.01347644, 0.02096242, -0.41689687
5, 0.01319345, 0.02090372, -0.51777813, 0.01400738, 0.02107808, -0.42901393
5, 0.01374485, 0.02102130, -0.52988505, 0.01453724, 0.02119825, -0.44056566
5, 0.01429546, 0.02114388, -0.54144532, 0.01506708, 0.02132327, -0.45159667
5, 0.01484540, 0.02127144, -0.55250234, 0.01559761, 0.02145322, -0.46215158
5, 0.01539605, 0.02140434, -0.56309950, 0.01612942, 0.02158844, -0.47227500
5, 0.01594819, 0.02154291, -0.57328020, 0.01666354, 0.02172921, -0.48201155
5, 0.01650233, 0.02168730, -0.58308490, 0.01720057, 0.02187582, -0.49140258
5, 0.01705914, 0.02183783, -0.59254222, 0.01774086, 0.02202854, -0.50047644
5, 0.01761865, 0.02199469, -0.60167786, 0.01828496, 0.02218763, -0.50925821
5, 0.01818117, 0.02215803, -0.61051750, 0.01883301, 0.02235332, -0.51777296
5, 0.01874711, 0.02232817, -0.61908681, 0.01938520, 0.02252589, -0.52604578
5, 0.01931623, 0.02250524, -0.62741148, 0.01994216, 0.02270565, -0.53410175
5, 0.01988965, 0.02268970, -0.63551720, 0.02050440, 0.02289307, -0.54196595
5, 0.02046693, 0.02288166, -0.64342953, 0.02107174, 0.02308833, -0.54966342
5, 0.02104866, 0.02308156, -0.65117391, 0.02164489, 0.02329187, -0.55721913
5, 0.02163518, 0.02328970, -0.65877578, 0.02222414, 0.02350413, -0.56465804
5, 0.02222681, 0.02350648, -0.66626055, 0.02280951, 0.02372544, -0.57200513
5, 0.02282311, 0.02373205, -0.67365365, 0.02340142, 0.02395622, -0.57928537
5, 0.02342510, 0.02396704, -0.68098051, 0.02400073, 0.02419721, -0.58652373
5, 0.02403294, 0.02421185, -0.68826656, 0.02460697, 0.02444863, -0.59374517
5, 0.02464672, 0.02446690, -0.69553723, 0.02522112, 0.02471128, -0.60097466
5, 0.02526698, 0.02473279, -0.70281793, 0.02584307, 0.02498555, -0.60823718
5, 0.02589352, 0.02500982, -0.71013401, 0.02647361, 0.02527231, -0.61555761
5, 0.02652703, 0.02529873, -0.71750866, 0.02711266, 0.02557207, -0.62295885
5, 0.02716716, 0.02559986, -0.72496293, 0.02776020, 0.02588538, -0.63046182
5, 0.02781446, 0.02591395, -0.73251777, 0.02841641, 0.02621293, -0.63808735
5, 0.02846853, 0.02624136, -0.74019415, 0.02908140, 0.02655541, -0.64585628
5, 0.02912943, 0.02658266, -0.74801302, 0.02975472, 0.02691329, -0.65378944
5, 0.02979734, 0.02693854, -0.75599534, 0.03043690, 0.02728758, -0.66190768
5, 0.03047227, 0.02730967, -0.76416207, 0.03112742, 0.02767878, -0.67023181
5, 0.03115452, 0.02769689, -0.77253417, 0.03182655, 0.02808787, -0.67878267
5, 0.03184353, 0.02810062, -0.78113259, 0.03253409, 0.02851562, -0.68758111
5, 0.03253938, 0.02852170, -0.78997828, 0.03325015, 0.02896307, -0.69664792
5, 0.03324239, 0.02896116, -0.79909187, 0.03397417, 0.02943090, -0.70600344
5, 0.03395244, 0.02941985, -0.80849378, 0.03470650, 0.02992044, -0.71566766
5, 0.03466892, 0.02989835, -0.81820443, 0.03544654, 0.03043248, -0.72566055
5, 0.03539233, 0.03039804, -0.82824421, 0.03619440, 0.03096838, -0.73600207
5, 0.03612241, 0.03091991, -0.83863354, 0.03694933, 0.03152902, -0.74671221
5, 0.03685860, 0.03146478, -0.84939284, 0.03771157, 0.03211608, -0.75781094
5, 0.03760110, 0.03203415, -0.86054180, 0.03848073, 0.03273090, -0.76931697
5, 0.03835006, 0.03262962, -0.87209735, 0.03925617, 0.03337481, -0.78124398
5, 0.03910584, 0.03325316, -0.88407572, 0.04003854, 0.03405035, -0.79360440
5, 0.03986817, 0.03390644, -0.89649312, 0.04082744, 0.03475948, -0.80641066
5, 0.04063757, 0.03459201, -0.90936578, 0.04162265, 0.03550456, -0.81967517
5, 0.04141376, 0.03531204, -0.92270991, 0.04242390, 0.03628824, -0.83341036
5, 0.04219669, 0.03606920, -0.93654174, 0.04323076, 0.03711337, -0.84762865
5, 0.04298639, 0.03686664, -0.95087750, 0.04404224, 0.03798269, -0.86234248
5, 0.04378188, 0.03770688, -0.96573340, 0.04485768, 0.03889969, -0.87756426
5, 0.04458301, 0.03859385, -0.98112567, 0.04567597, 0.03986802, -0.89330641
5, 0.04538883, 0.03953113, -0.99707052, 0.04649539, 0.04089121, -0.90958137
5, 0.04619786, 0.04052243, -1.01358418, 0.04731426, 0.04197362, -0.92640155
5, 0.04700874, 0.04157226, -1.03068288, 0.04813025, 0.04311964, -0.94377938
5, 0.04781969, 0.04268559, -1.04838176, 0.04894051, 0.04433398, -0.96172664
5, 0.04862767, 0.04386675, -1.06668812, 0.04974160, 0.04562164, -0.98025031
5, 0.04942973, 0.04512132, -1.08560572, 0.05052890, 0.04698717, -0.99935524
5, 0.05022165, 0.04645436, -1.10513248, 0.05129739, 0.04843584, -1.01904286
5, 0.05099554, 0.04786573, -1.12513253, 0.05203732, 0.04996491, -1.03923620
5, 0.05174022, 0.04934837, -1.14533618, 0.05273607, 0.05156373, -1.05977993
5, 0.05244468, 0.05089275, -1.16546794, 0.05338124, 0.05321717, -1.08051531
5, 0.05309879, 0.05248725, -1.18525231, 0.05396234, 0.05490764, -1.10128358
5, 0.05369326, 0.05411673, -1.20441377, 0.05447088, 0.05661334, -1.12192601
5, 0.05422073, 0.05576395, -1.22267684, 0.05490117, 0.05830939, -1.14228385
5, 0.05467584, 0.05740873, -1.23976601, 0.05525087, 0.05996763, -1.16219835
5, 0.05505569, 0.05902764, -1.25540579, 0.05552157, 0.06155710, -1.18151077
5, 0.05536069, 0.06059604, -1.26932066, 0.05571862, 0.06304505, -1.20006235
5, 0.05559409, 0.06208687, -1.28123514, 0.05585095, 0.06439757, -1.21769436
5, 0.05576224, 0.06347207, -1.29087371, 0.05593071, 0.06558013, -1.23424805
5, 0.05587428, 0.06472263, -1.29796089, 0.05597096, 0.06655861, -1.24956468
5, 0.05594084, 0.06580995, -1.30222117, 0.05598612, 0.06730107, -1.26348549
5, 0.05597481, 0.06670602, -1.30337904, 0.05598962, 0.06776963, -1.27585174
5, 0.05598673, 0.06738399, -1.30115902, 0.05598955, 0.06782643, -1.28650469
5, 0.05598955, 0.06781853, -1.29528559, 0.05598955, 0.06781853, -1.29528559
6, -0.00000071, 0.02181568, 0.00000000, -0.00000071, 0.02181568, 0.00000000
6, -0.00000071, 0.02181568, -0.00695649, 0.00017554, 0.02181602, 0.00362500
6, -0.00000071, 0.02181568, -0.01650966, 0.00041043, 0.02181734, 0.00352803
6, 0.00000659, 0.02181569, -0.02843652, 0.00069953, 0.02181984, 0.00000258
6, 0.00015856, 0.02181596, -0.04251407, 0.00103827, 0.02182360, -0.00665788
6, 0.00040339, 0.02181727, -0.05851931, 0.00142230, 0.02183113, -0.01615985
6, 0.00071640, 0.02181998, -0.07622925, 0.00184773, 0.02184180, -0.02820986
6, 0.00109180, 0.02182444, -0.09542089, 0.00231015, 0.02185649, -0.04251442
6, 0.00152228, 0.02183355, -0.11587122, 0.00280570, 0.02187583, -0.05878005
6, 0.00200133, 0.02184624, -0.13735727, 0.00332957, 0.02190050, -0.07671326
6, 0.00252257, 0.02186465, -0.15965601, 0.00387822, 0.02193059, -0.09602058
6, 0.00307934, 0.02188842, -0.18254447, 0.00444740, 0.02196693, -0.11640852
6, 0.00366490, 0.02191878, -0.20579964, 0.00503275, 0.02200933, -0.13758359
6, 0.00427313, 0.02195597, -0.22919852, 0.00563003, 0.02205804, -0.15925232
6, 0.00489704, 0.02199988, -0.25251812, 0.00623530, 0.02211313, -0.18112121
6, 0.00553020, 0.02205058, -0.27553544, 0.00684439, 0.02217421, -0.20289680
6, 0.00616621, 0.02210790, -0.29802748, 0.00745293, 0.02224101, -0.22428558
6, 0.00679841, 0.02217093, -0.31977575, 0.00805670, 0.02231311, -0.24500004
6, 0.00742320, 0.02223932, -0.34066538, 0.00865363, 0.02238991, -0.26488940
6, 0.00804028, 0.02231292, -0.36068512, 0.00924337, 0.02247139, -0.28393970
6, 0.00864923, 0.02239140, -0.37982828, 0.00982552, 0.02255728, -0.30214297
6, 0.00924979, 0.02247448, -0.39810073, 0.01039972, 0.02264727, -0.31950433
6, 0.00984323, 0.02256231, -0.41553638, 0.01096715, 0.02274148, -0.33605811
6, 0.01042947, 0.02265453, -0.43217292, 0.01152837, 0.02283977, -0.35184261
6, 0.01100968, 0.02275128, -0.44804804, 0.01208425, 0.02294219, -0.36689611
6, 0.01158464, 0.02285258, -0.46319943, 0.01263523, 0.02304879, -0.38125690
6, 0.01215531, 0.02295840, -0.47766479, 0.01318209, 0.02315949, -0.39496327
6, 0.01272188, 0.02306878, -0.49148180, 0.01372558, 0.02327451, -0.40805350
6, 0.01328544, 0.02318389, -0.50468815, 0.01426689, 0.02339400, -0.42056589
6, 0.01384648, 0.02330370, -0.51732154, 0.01480621, 0.02351797, -0.43253871
6, 0.01440623, 0.02342856, -0.52941967, 0.01534467, 0.02364675, -0.44401027
6, 0.01496495, 0.02355848, -0.54102021, 0.01588297, 0.02378044, -0.45501883
6, 0.01552383, 0.02369379, -0.55216087, 0.01642174, 0.02391935, -0.46560271
