span_index,ss_mp,ss_theta,ps_mp,ps_theta
4, 2.93436508, -0.47132190, 3.01229925, -0.31049124
4, 2.95865966, -0.48232850, 3.03854460, -0.32387308
4, 2.98234112, -0.49355619, 3.06416901, -0.33763868
4, 3.00542227, -0.50502190, 3.08918124, -0.35181309
4, 3.02791593, -0.51674258, 3.11359008, -0.36642136
4, 3.04983489, -0.52873517, 3.13740430, -0.38148855
4, 3.07119197, -0.54101662, 3.16063268, -0.39703973
4, 3.09199999, -0.55360388, 3.18328400, -0.41309995
4, 3.11227174, -0.56651388, 3.20536703, -0.42969427
4, 3.13202005, -0.57976357, 3.22689055, -0.44684775
4, 3.15125772, -0.59336989, 3.24786334, -0.46458544
4, 3.16999756, -0.60734980, 3.26829418, -0.48293240
4, 3.18825238, -0.62172022, 3.28819183, -0.50191370
4, 3.20603499, -0.63649812, 3.30756509, -0.52155439
4, 3.22335820, -0.65170042, 3.32642273, -0.54187952
4, 3.24023483, -0.66734408, 3.34477352, -0.56291416
4, 3.25667703, -0.68343328, 3.36261799, -0.58466585
4, 3.27269214, -0.69987798, 3.37989574, -0.60701269
4, 3.28828537, -0.71654587, 3.39651901, -0.62977477
4, 3.30346190, -0.73330446, 3.41239997, -0.65277190
4, 3.31822690, -0.75002126, 3.42745073, -0.67582390
4, 3.33258556, -0.76656376, 3.44158344, -0.69875057
4, 3.34654307, -0.78279947, 3.45471024, -0.72137174
4, 3.36010460, -0.79859590, 3.46674326, -0.74350720
4, 3.37327533, -0.81382055, 3.47759465, -0.76497679
4, 3.38606046, -0.82834092, 3.48717654, -0.78560030
4, 3.39846516, -0.84202451, 3.49540106, -0.80519755
4, 3.41049461, -0.85473884, 3.50218036, -0.82358835
4, 3.42215399, -0.86635140, 3.50742657, -0.84059252
4, 3.43344850, -0.87672971, 3.51105184, -0.85602987
4, 3.44438330, -0.88574125, 3.51296829, -0.86972022
4, 3.45496359, -0.89325354, 3.51308807, -0.88148337
4, 3.46519455, -0.89913409, 3.51132332, -0.89113913
4, 3.47508135, -0.90325039, 3.50758617, -0.89850733
4, 3.48462918, -0.90546995, 3.50178876, -0.90340777
4, 3.49384323, -0.90566027, 3.49384323, -0.90566027
5, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.00429588, -0.01084598, 0.00434348, 0.01057109
5, 0.01681718, -0.02099865, 0.01700445, 0.01990846
5, 0.03701439, -0.03049889, 0.03742865, 0.02806697
5, 0.06433801, -0.03938757, 0.06506185, 0.03510147
5, 0.09823853, -0.04770553, 0.09934983, 0.04106685
5, 0.13816645, -0.05549365, 0.13973833, 0.04601795
5, 0.18357226, -0.06279280, 0.18567312, 0.05000965
5, 0.23390645, -0.06964382, 0.23659996, 0.05309682
5, 0.28861953, -0.07608760, 0.29196462, 0.05533430
5, 0.34716197, -0.08216498, 0.35121287, 0.05677698
5, 0.40898429, -0.08791685, 0.41379045, 0.05747970
5, 0.47353697, -0.09338405, 0.47914314, 0.05749735
5, 0.54027050, -0.09860745, 0.54671669, 0.05688478
5, 0.60863539, -0.10362792, 0.61595688, 0.05569685
5, 0.67808212, -0.10848632, 0.68630946, 0.05398844
5, 0.74806118, -0.11322351, 0.75722019, 0.05181440
5, 0.81802309, -0.11788036, 0.82813485, 0.04922960
5, 0.88741832, -0.12249773, 0.89849918, 0.04628890
5, 0.95569737, -0.12711649, 0.96775896, 0.04304718
5, 1.02231156, -0.13177744, 1.03536079, 0.03955921
5, 1.08688831, -0.13651129, 1.10092916, 0.03586439
5, 1.14944786, -0.14132612, 1.16448551, 0.03196775
5, 1.21006361, -0.14622697, 1.22610498, 0.02786964
5, 1.26880897, -0.15121889, 1.28586269, 0.02357044
5, 1.32575735, -0.15630690, 1.34383379, 0.01907053
5, 1.38098215, -0.16149605, 1.40009340, 0.01437027
5, 1.43455679, -0.16679137, 1.45471666, 0.00947004
5, 1.48655466, -0.17219791, 1.50777871, 0.00437020
5, 1.53704917, -0.17772069, 1.55935468, -0.00092887
5, 1.58611373, -0.18336476, 1.60951970, -0.00642681
5, 1.63382175, -0.18913516, 1.65834891, -0.01212323
5, 1.68024663, -0.19503692, 1.70591744, -0.01801778
5, 1.72546178, -0.20107508, 1.75230043, -0.02411008
5, 1.76954060, -0.20725468, 1.79757301, -0.03039975
5, 1.81255650, -0.21358076, 1.84181032, -0.03688644
5, 1.85458289, -0.22005835, 1.88508749, -0.04356976
5, 1.89569317, -0.22669249, 1.92747966, -0.05044935
5, 1.93596076, -0.23348823, 1.96906196, -0.05752483
5, 1.97545904, -0.24045059, 2.00990952, -0.06479584
5, 2.01426067, -0.24758454, 2.05009666, -0.07226203
5, 2.05240824, -0.25489187, 2.08966616, -0.07992429
5, 2.08990535, -0.26237027, 2.12861974, -0.08778510
5, 2.12675299, -0.27001717, 2.16695643, -0.09584703
5, 2.16295216, -0.27782998, 2.20467523, -0.10411267
5, 2.19850383, -0.28580613, 2.24177516, -0.11258459
5, 2.23340901, -0.29394303, 2.27825522, -0.12126538
5, 2.26766867, -0.30223810, 2.31411443, -0.13015762
5, 2.30128382, -0.31068876, 2.34935178, -0.13926389
5, 2.33425544, -0.31929243, 2.38396631, -0.14858676
5, 2.36658452, -0.32804653, 2.41795701, -0.15812883
5, 2.39827205, -0.33694848, 2.45132289, -0.16789267
5, 2.42931902, -0.34599569, 2.48406297, -0.17788086
5, 2.45972641, -0.35518560, 2.51617625, -0.18809598
5, 2.48949523, -0.36451561, 2.54766175, -0.19854062
5, 2.51862646, -0.37398314, 2.57851847, -0.20921735
5, 2.54712110, -0.38358562, 2.60874543, -0.22012875
5, 2.57498012, -0.39332046, 2.63834164, -0.23127742
5, 2.60220451, -0.40318508, 2.66730609, -0.24266591
5, 2.62879528, -0.41317691, 2.69563782, -0.25429683
5, 2.65475377, -0.42329412, 2.72333621, -0.26617349
5, 2.68008656, -0.43354632, 2.75040652, -0.27831044
5, 2.70480432, -0.44395189, 2.77685850, -0.29073084
5, 2.72891779, -0.45452945, 2.80270202, -0.30345806
5, 2.75243774, -0.46529763, 2.82794696, -0.31651551
5, 2.77537491, -0.47627502, 2.85260318, -0.32992656
5, 2.79774007, -0.48748027, 2.87668055, -0.34371460
5, 2.81954396, -0.49893197, 2.90018895, -0.35790302
5, 2.84079734, -0.51064874, 2.92313824, -0.37251519
5, 2.86151097, -0.52264921, 2.94553830, -0.38757451
5, 2.88169561, -0.53495199, 2.96739899, -0.40310436
5, 2.90136199, -0.54757570, 2.98873019, -0.41912813
5, 2.92052089, -0.56053895, 3.00954176, -0.43566920
5, 2.93918305, -0.57386035, 3.02984358, -0.45275096
5, 2.95735923, -0.58755854, 3.04964552, -0.47039679
5, 2.97506019, -0.60165212, 3.06895744, -0.48863008
5, 2.99229667, -0.61615970, 3.08778923, -0.50747422
5, 3.00907944, -0.63109992, 3.10615074, -0.52695258
5, 3.02541924, -0.64649138, 3.12405185, -0.54708856
5, 3.04132684, -0.66235269, 3.14150243, -0.56790555
5, 3.05681283, -0.67868921, 3.15850388, -0.58940992
5, 3.07188660, -0.69540817, 3.17499510, -0.61148251
5, 3.08655702, -0.71237282, 3.19088692, -0.63394783
5, 3.10083295, -0.72944621, 3.20609008, -0.65663016
5, 3.11472326, -0.74649140, 3.22051528, -0.67935376
5, 3.12823681, -0.76337144, 3.23407326, -0.70194289
5, 3.14138245, -0.77994938, 3.24667472, -0.72422183
5, 3.15416905, -0.79608828, 3.25823039, -0.74601483
5, 3.16660548, -0.81165118, 3.26865100, -0.76714616
5, 3.17870059, -0.82650113, 3.27784725, -0.78744008
5, 3.19046324, -0.84050120, 3.28572988, -0.80672086
5, 3.20190231, -0.85351443, 3.29220959, -0.82481277
5, 3.21302664, -0.86540387, 3.29719712, -0.84154006
5, 3.22384511, -0.87603257, 3.30060318, -0.85672701
5, 3.23436658, -0.88526359, 3.30233848, -0.87019788
5, 3.24459990, -0.89295998, 3.30231376, -0.88177693
5, 3.25455393, -0.89898479, 3.30043973, -0.89128843
5, 3.26423755, -0.90320108, 3.29662711, -0.89855664
5, 3.27365961, -0.90547188, 3.29078662, -0.90340583
5, 3.28282898, -0.90566027, 3.28282898, -0.90566027
6, 0.00000000, 0.00000000, 0.00000000, 0.00000000
6, 0.00402451, -0.01028326, 0.00407244, 0.01000838
6, 0.01575488, -0.01992142, 0.01594341, 0.01883123
6, 0.03467638, -0.02895300, 0.03509341, 0.02652107
6, 0.06027427, -0.03741653, 0.06100292, 0.03313044
6, 0.09203382, -0.04535053, 0.09315243, 0.03871184
6, 0.12944030, -0.05279351, 0.13102244, 0.04331781
6, 0.17197897, -0.05978402, 0.17409342, 0.04700087
6, 0.21913510, -0.06636055, 0.22184588, 0.04981355
6, 0.27039396, -0.07256166, 0.27376030, 0.05180836
6, 0.32524081, -0.07842584, 0.32931716, 0.05303783
6, 0.38316092, -0.08399163, 0.38799697, 0.05355449
6, 0.44363955, -0.08929755, 0.44928020, 0.05341085
6, 0.50616198, -0.09438212, 0.51264735, 0.05265945
6, 0.57021346, -0.09928387, 0.57757890, 0.05135281
6, 0.63527927, -0.10404132, 0.64355535, 0.04954344
6, 0.70084467, -0.10869299, 0.71005719, 0.04728388
6, 0.76639493, -0.11327741, 0.77656490, 0.04462665
6, 0.83141531, -0.11783309, 0.84255897, 0.04162426
6, 0.89539108, -0.12239857, 0.90751989, 0.03832926
6, 0.95780828, -0.12701231, 0.97092895, 0.03479408
6, 1.01831790, -0.13170327, 1.03243417, 0.03105638
6, 1.07693891, -0.13647913, 1.09205565, 0.02712076
6, 1.13374009, -0.14134471, 1.14986385, 0.02298737
6, 1.18879020, -0.14630480, 1.20592920, 0.01865635
6, 1.24215801, -0.15136421, 1.26032215, 0.01412784
6, 1.29391229, -0.15652775, 1.31311315, 0.00940198
6, 1.34412181, -0.16180024, 1.36437264, 0.00447891
6, 1.39285535, -0.16718647, 1.41417106, -0.00064123
6, 1.44018166, -0.17269126, 1.46257885, -0.00595830
6, 1.48616953, -0.17831941, 1.50966647, -0.01147216
6, 1.53088771, -0.18407573, 1.55550436, -0.01718266
6, 1.57440499, -0.18996502, 1.60016296, -0.02308967
6, 1.61679012, -0.19599211, 1.64371271, -0.02919305
6, 1.65811189, -0.20216178, 1.68622407, -0.03549266
6, 1.69843905, -0.20847885, 1.72776747, -0.04198834
6, 1.73784038, -0.21494813, 1.76841336, -0.04867997
6, 1.77638465, -0.22157443, 1.80823218, -0.05556741
6, 1.81414063, -0.22836255, 1.84729438, -0.06265051
6, 1.85117708, -0.23531730, 1.88567041, -0.06992913
6, 1.88756207, -0.24244341, 1.92342993, -0.07740316
6, 1.92333566, -0.24974251, 1.96061288, -0.08507365
6, 1.95850161, -0.25721221, 1.99722051, -0.09294316
6, 1.99306124, -0.26484986, 2.03325150, -0.10101434
6, 2.02701588, -0.27265281, 2.06870453, -0.10928984
6, 2.06036684, -0.28061839, 2.10357828, -0.11777233
6, 2.09311545, -0.28874396, 2.13787143, -0.12646445
6, 2.12526302, -0.29702685, 2.17158265, -0.13536887
6, 2.15681089, -0.30546441, 2.20471062, -0.14448824
6, 2.18776037, -0.31405398, 2.23725403, -0.15382521
6, 2.21811278, -0.32279292, 2.26921154, -0.16338244
6, 2.24786945, -0.33167855, 2.30058184, -0.17316259
6, 2.27703170, -0.34070824, 2.33136360, -0.18316831
6, 2.30560085, -0.34987931, 2.36155551, -0.19340226
6, 2.33357821, -0.35918913, 2.39115624, -0.20386710
6, 2.36096512, -0.36863502, 2.42016447, -0.21456547
6, 2.38776290, -0.37821434, 2.44857887, -0.22550003
6, 2.41397286, -0.38792443, 2.47639814, -0.23667345
6, 2.43959633, -0.39776263, 2.50362093, -0.24808837
6, 2.46463464, -0.40772629, 2.53024594, -0.25974746
6, 2.48908936, -0.41781356, 2.55627228, -0.27165405
6, 2.51296621, -0.42803488, 2.58170559, -0.28382188
6, 2.53627400, -0.43841007, 2.60655655, -0.29627266
6, 2.55902167, -0.44895922, 2.63083595, -0.30902829
6, 2.58121814, -0.45970243, 2.65455461, -0.32211071
6, 2.60287232, -0.47065977, 2.67772332, -0.33554182
6, 2.62399313, -0.48185133, 2.70035290, -0.34934353
6, 2.64458951, -0.49329720, 2.72245413, -0.36353778
6, 2.66467036, -0.50501747, 2.74403783, -0.37814646
6, 2.68424461, -0.51703222, 2.76511480, -0.39319150
6, 2.70332117, -0.52936153, 2.78569583, -0.40869482
6, 2.72190898, -0.54202550, 2.80579174, -0.42467833
6, 2.74001694, -0.55504421, 2.82541333, -0.44116394
6, 2.75765398, -0.56843774, 2.84457140, -0.45817357
6, 2.77482902, -0.58222619, 2.86327675, -0.47572914
6, 2.79155099, -0.59642963, 2.88154019, -0.49385257
6, 2.80782879, -0.61106816, 2.89937251, -0.51256576
6, 2.82367136, -0.62616186, 2.91678453, -0.53189064
6, 2.83908761, -0.64173081, 2.93378704, -0.55184913
6, 2.85408646, -0.65779511, 2.95039085, -0.57246313
6, 2.86867711, -0.67436109, 2.96659812, -0.59373804
6, 2.88287080, -0.69133353, 2.98234712, -0.61555715
6, 2.89667969, -0.70857164, 2.99754753, -0.63774901
6, 2.91011594, -0.72593446, 3.01210884, -0.66014191
6, 2.92319172, -0.74328100, 3.02594059, -0.68256416
6, 2.93591918, -0.76047029, 3.03895229, -0.70484404
6, 2.94831049, -0.77736135, 3.05105346, -0.72680986
6, 2.96037780, -0.79381319, 3.06215362, -0.74828991
6, 2.97213329, -0.80968484, 3.07216228, -0.76911249
6, 2.98358911, -0.82483532, 3.08098897, -0.78910589
6, 2.99475743, -0.83912365, 3.08854320, -0.80809841
6, 3.00565040, -0.85240885, 3.09473449, -0.82591834
6, 3.01628019, -0.86454994, 3.09947237, -0.84239399
6, 3.02665897, -0.87540595, 3.10266634, -0.85735364
6, 3.03679889, -0.88483588, 3.10422593, -0.87062559
6, 3.04671211, -0.89269877, 3.10406066, -0.88203814
6, 3.05641080, -0.89885363, 3.10208004, -0.89141959
6, 3.06590712, -0.90315949, 3.09819359, -0.89859823
6, 3.07521323, -0.90547536, 3.09231084, -0.90340236
6, 3.08434130, -0.90566027, 3.08434130, -0.90566027
7, 0.00000000, 0.00000000, 0.00000000, 0.00000000
7, 0.00377013, -0.00978395, 0.00381841, 0.00950907
7, 0.01475910, -0.01896376, 0.01494898, 0.01787357
7, 0.03248476, -0.02757604, 0.03290477, 0.02514411
7, 0.05646499, -0.03565735, 0.05719879, 0.03137126
7, 0.08621764, -0.04324430, 0.08734410, 0.03660562
7, 0.12126057, -0.05037348, 0.12285372, 0.04089778
7, 0.16111166, -0.05708147, 0.16324070, 0.04429833
7, 0.20528876, -0.06340486, 0.20801806, 0.04685786
7, 0.25330973, -0.06938025, 0.25669885, 0.04862695
7, 0.30469244, -0.07504422, 0.30879611, 0.04965621
7, 0.35895476, -0.08043336, 0.36382286, 0.04999621
7, 0.41561453, -0.08558426, 0.42129215, 0.04969756
7, 0.47418963, -0.09053351, 0.48071701, 0.04881084
7, 0.53419792, -0.09531770, 0.54161047, 0.04738663
7, 0.59515726, -0.09997342, 0.60348559, 0.04547554
7, 0.65658552, -0.10453725, 0.66585538, 0.04312814
7, 0.71800055, -0.10904580, 0.72823290, 0.04039504
7, 0.77892022, -0.11353564, 0.79013116, 0.03732681
7, 0.83886240, -0.11804337, 0.85106322, 0.03397406
7, 0.89734566, -0.12260553, 0.91054285, 0.03038730
7, 0.95404311, -0.12724962, 0.96824013, 0.02660273
7, 1.00897253, -0.13198293, 1.02417392, 0.02262456
7, 1.06219833, -0.13681001, 1.07841027, 0.01845267
7, 1.11378496, -0.14173542, 1.13101523, 0.01408698
7, 1.16379683, -0.14676372, 1.18205484, 0.00952735
7, 1.21229837, -0.15189946, 1.23159515, 0.00477369
7, 1.25935400, -0.15714721, 1.27970221, -0.00017412
7, 1.30502815, -0.16251152, 1.32644205, -0.00531618
7, 1.34938525, -0.16799695, 1.37188073, -0.01065261
7, 1.39248973, -0.17360805, 1.41608430, -0.01618351
7, 1.43440600, -0.17934939, 1.45911880, -0.02190900
7, 1.47519850, -0.18522552, 1.50105028, -0.02782918
7, 1.51493165, -0.19124099, 1.54194478, -0.03394417
7, 1.55366987, -0.19740037, 1.58186835, -0.04025407
7, 1.59147760, -0.20370821, 1.62088703, -0.04675899
7, 1.62841925, -0.21016907, 1.65906688, -0.05345904
7, 1.66455926, -0.21678751, 1.69647394, -0.06035433
7, 1.69996204, -0.22356808, 1.73317426, -0.06744498
7, 1.73469203, -0.23051535, 1.76923388, -0.07473108
7, 1.76881298, -0.23763378, 1.80471813, -0.08221279
7, 1.80236260, -0.24492486, 1.83966428, -0.08989130
7, 1.83534474, -0.25238616, 1.87407317, -0.09776921
7, 1.86776100, -0.26001497, 1.90794320, -0.10584923
7, 1.89961297, -0.26780861, 1.94127278, -0.11413405
7, 1.93090227, -0.27576437, 1.97406030, -0.12262635
7, 1.96163047, -0.28387958, 2.00630418, -0.13132883
7, 1.99179919, -0.29215153, 2.03800280, -0.14024419
7, 2.02141002, -0.30057753, 2.06915459, -0.14937512
7, 2.05046455, -0.30915488, 2.09975793, -0.15872431
7, 2.07896438, -0.31788090, 2.12981122, -0.16829446
7, 2.10691112, -0.32675289, 2.15931289, -0.17808826
7, 2.13430636, -0.33576815, 2.18826131, -0.18810841
7, 2.16115169, -0.34492399, 2.21665490, -0.19835759
7, 2.18744872, -0.35421772, 2.24449206, -0.20883850
7, 2.21319904, -0.36364664, 2.27177120, -0.21955384
7, 2.23840425, -0.37320807, 2.29849070, -0.23050630
7, 2.26306594, -0.38289930, 2.32464899, -0.24169858
7, 2.28718572, -0.39271764, 2.35024445, -0.25313336
7, 2.31076518, -0.40266040, 2.37527549, -0.26481334
7, 2.33380613, -0.41272576, 2.39974099, -0.27674186
7, 2.35631344, -0.42292482, 2.42364692, -0.28893194
7, 2.37829437, -0.43327870, 2.44700472, -0.30140402
7, 2.39975621, -0.44380875, 2.46982595, -0.31417877
7, 2.42070628, -0.45453631, 2.49212221, -0.32727683
7, 2.44115188, -0.46548274, 2.51390505, -0.34071885
7, 2.46110033, -0.47666939, 2.53518605, -0.35452548
7, 2.48055892, -0.48811761, 2.55597680, -0.36871737
7, 2.49953497, -0.49984876, 2.57628886, -0.38331517
7, 2.51803578, -0.51188419, 2.59613381, -0.39833954
7, 2.53606867, -0.52424525, 2.61552322, -0.41381111
7, 2.55364094, -0.53695329, 2.63446868, -0.42975054
7, 2.57075989, -0.55002967, 2.65298175, -0.44617848
7, 2.58743284, -0.56349574, 2.67107401, -0.46311558
7, 2.60366710, -0.57737285, 2.68875704, -0.48058249
7, 2.61946996, -0.59168235, 2.70604240, -0.49859985
7, 2.63484874, -0.60644559, 2.72294169, -0.51718833
7, 2.64981075, -0.62168394, 2.73946646, -0.53636856
7, 2.66436329, -0.63741874, 2.75562830, -0.55616120
7, 2.67851368, -0.65367133, 2.77143878, -0.57658690
7, 2.69226987, -0.67044893, 2.78690069, -0.59765021
7, 2.70564475, -0.68765405, 2.80195181, -0.61923662
7, 2.71865339, -0.70514235, 2.81650083, -0.64117830
7, 2.73131087, -0.72276921, 2.83045627, -0.66330716
7, 2.74363228, -0.74039007, 2.84372666, -0.68545509
7, 2.75563269, -0.75786031, 2.85622055, -0.70745402
7, 2.76732718, -0.77503537, 2.86784646, -0.72913584
7, 2.77873085, -0.79177064, 2.87851293, -0.75033246
7, 2.78985878, -0.80792154, 2.88812849, -0.77087579
7, 2.80072603, -0.82334348, 2.89660168, -0.79059773
7, 2.81134771, -0.83789187, 2.90384102, -0.80933019
7, 2.82173888, -0.85142211, 2.90975505, -0.82690508
7, 2.83191464, -0.86378963, 2.91425231, -0.84315430
7, 2.84189007, -0.87484982, 2.91724133, -0.85790976
7, 2.85168024, -0.88445811, 2.91863063, -0.87100336
7, 2.86130024, -0.89246990, 2.91832876, -0.88226701
7, 2.87076515, -0.89874060, 2.91624425, -0.89153262
7, 2.88009006, -0.90312562, 2.91228563, -0.89863210
7, 2.88929004, -0.90548037, 2.90636143, -0.90339734
7, 2.89838019, -0.90566027, 2.89838019, -0.90566027
8, 0.00000000, 0.00000000, 0.00000000, 0.00000000
8, 0.00353274, -0.00934804, 0.00358139, 0.00907316
8, 0.01382983, -0.01812568, 0.01402116, 0.01703549
8, 0.03043954, -0.02636800, 0.03086273, 0.02393607
8, 0.05291017, -0.03411004, 0.05364948, 0.02982394
8, 0.08078998, -0.04138687, 0.08192483, 0.03474819
8, 0.11362728, -0.04823356, 0.11523218, 0.03875786
8, 0.15097033, -0.05468516, 0.15311494, 0.04190202
8, 0.19236742, -0.06077675, 0.19511651, 0.04422974
8, 0.23736684, -0.06654338, 0.24078030, 0.04579009
8, 0.28551688, -0.07202012, 0.28964970, 0.04663211
8, 0.33636580, -0.07724203, 0.34126813, 0.04680488
8, 0.38946190, -0.08224416, 0.39517898, 0.04635747
8, 0.44435346, -0.08706160, 0.45092567, 0.04533893
8, 0.50058876, -0.09172939, 0.50805160, 0.04379832
8, 0.55771609, -0.09628260, 0.56610017, 0.04178472
8, 0.61528372, -0.10075629, 0.62461478, 0.03934718
8, 0.67283995, -0.10518553, 0.68313885, 0.03653477
8, 0.72993306, -0.10960538, 0.74121577, 0.03339655
8, 0.78611132, -0.11405090, 0.79838895, 0.02998159
8, 0.84092371, -0.11855712, 0.85420248, 0.02633888
8, 0.89406395, -0.12315035, 0.90834704, 0.02250345
8, 0.94554870, -0.12783750, 0.96084032, 0.01847913
8, 0.99543834, -0.13262288, 1.01174425, 0.01426555
8, 1.04379325, -0.13751076, 1.06112079, 0.00986232
8, 1.09067381, -0.14250543, 1.10903185, 0.00526906
8, 1.13614038, -0.14761118, 1.15553940, 0.00048540
8, 1.18025334, -0.15283229, 1.20070537, -0.00448904
8, 1.22307307, -0.15817306, 1.24459169, -0.00965465
8, 1.26465995, -0.16363776, 1.28726032, -0.01501180
8, 1.30507434, -0.16923070, 1.32877318, -0.02056087
8, 1.34437662, -0.17495615, 1.36919222, -0.02630225
8, 1.38262716, -0.18081840, 1.40857939, -0.03223630
8, 1.41988635, -0.18682173, 1.44699662, -0.03836342
8, 1.45621455, -0.19297045, 1.48450585, -0.04468398
8, 1.49167213, -0.19926883, 1.52116902, -0.05119837
8, 1.52631949, -0.20572116, 1.55704807, -0.05790695
8, 1.56021698, -0.21233173, 1.59220495, -0.06481011
8, 1.59342499, -0.21910482, 1.62670159, -0.07190824
8, 1.62600388, -0.22604473, 1.66059994, -0.07920170
8, 1.65801342, -0.23315566, 1.69396125, -0.08669091
8, 1.68948906, -0.24043893, 1.72682034, -0.09437723
8, 1.72043473, -0.24789211, 1.75917771, -0.10226326
8, 1.75085225, -0.25551249, 1.79103151, -0.11035172
8, 1.78074343, -0.26329737, 1.82237995, -0.11864528
8, 1.81011011, -0.27124408, 1.85322121, -0.12714664
8, 1.83895408, -0.27934990, 1.88355346, -0.13585851
8, 1.86727717, -0.28761214, 1.91337488, -0.14478357
8, 1.89508119, -0.29602812, 1.94268367, -0.15392453
8, 1.92236797, -0.30459513, 1.97147800, -0.16328406
8, 1.94913932, -0.31331048, 1.99975606, -0.17286488
8, 1.97539705, -0.32217148, 2.02751603, -0.18266967
8, 2.00114299, -0.33117542, 2.05475609, -0.19270113
8, 2.02637895, -0.34031962, 2.08147443, -0.20296196
8, 2.05110675, -0.34960138, 2.10766922, -0.21345484
8, 2.07532820, -0.35901801, 2.13333866, -0.22418248
8, 2.09904513, -0.36856680, 2.15848092, -0.23514757
8, 2.12225935, -0.37824507, 2.18309418, -0.24635280
8, 2.14497268, -0.38805013, 2.20717664, -0.25780087
8, 2.16718693, -0.39797926, 2.23072646, -0.26949448
8, 2.18890407, -0.40803069, 2.25374235, -0.28143692
8, 2.21012827, -0.41821615, 2.27623052, -0.29364061
8, 2.23086541, -0.42855779, 2.29820302, -0.30612493
8, 2.25112140, -0.43907802, 2.31967203, -0.31890949
8, 2.27090216, -0.44979926, 2.34064974, -0.33201388
8, 2.29021360, -0.46074392, 2.36114834, -0.34545766
8, 2.30906164, -0.47193443, 2.38118001, -0.35926044
8, 2.32745219, -0.48339318, 2.40075694, -0.37344180
8, 2.34539118, -0.49514261, 2.41989132, -0.38802133
8, 2.36288451, -0.50720512, 2.43859532, -0.40301860
8, 2.37993811, -0.51960313, 2.45688115, -0.41845322
8, 2.39655788, -0.53235906, 2.47476098, -0.43434477
8, 2.41274976, -0.54549533, 2.49224701, -0.45071282
8, 2.42851964, -0.55903434, 2.50935141, -0.46757698
8, 2.44387345, -0.57299851, 2.52608638, -0.48495682
8, 2.45881711, -0.58741026, 2.54246410, -0.50287194
8, 2.47335652, -0.60229200, 2.55849676, -0.52134192
8, 2.48749762, -0.61766616, 2.57419654, -0.54038634
8, 2.50124630, -0.63355514, 2.58957563, -0.56002480
8, 2.51460849, -0.64998136, 2.60464623, -0.58027688
8, 2.52759111, -0.66695271, 2.61941160, -0.60114642
8, 2.54020845, -0.68436976, 2.63380916, -0.62252092
8, 2.55247812, -0.70208493, 2.64774682, -0.64423571
8, 2.56441774, -0.71995047, 2.66113234, -0.66612590
8, 2.57604493, -0.73781859, 2.67387349, -0.68802657
8, 2.58737733, -0.75554151, 2.68587803, -0.70977283
8, 2.59843254, -0.77297145, 2.69705373, -0.73119976
8, 2.60922820, -0.78996063, 2.70730834, -0.75214247
8, 2.61978193, -0.80636128, 2.71654964, -0.77243606
8, 2.63011135, -0.82202561, 2.72468538, -0.79191560
8, 2.64023409, -0.83680585, 2.73162334, -0.81041621
8, 2.65016776, -0.85055421, 2.73727128, -0.82777298
8, 2.65992999, -0.86312293, 2.74153696, -0.84382100
8, 2.66953840, -0.87436421, 2.74432814, -0.85839537
8, 2.67901063, -0.88413029, 2.74555259, -0.87133118
8, 2.68836428, -0.89227337, 2.74511807, -0.88246354
8, 2.69761698, -0.89864569, 2.74293236, -0.89162753
8, 2.70678636, -0.90309947, 2.73890320, -0.89865825
8, 2.71589004, -0.90548692, 2.73293838, -0.90339080
8, 2.72494564, -0.90566027, 2.72494564, -0.90566027
9, 0.00000000, 0.00000000, 0.00000000, 0.00000000
9, 0.00331235, -0.00897553, 0.00336139, 0.00870065
9, 0.01296708, -0.01740718, 0.01315995, 0.01631699
9, 0.02854072, -0.02532888, 0.02896729, 0.02289695
9, 0.04960981, -0.03277458, 0.05035498, 0.02848849
9, 0.07575086, -0.03977822, 0.07689463, 0.03313954
9, 0.10654040, -0.04637374, 0.10815783, 0.03689804
9, 0.14155497, -0.05259509, 0.14371616, 0.03981195
9, 0.18037110, -0.05847622, 0.18314123, 0.04192921
9, 0.22256530, -0.06405105, 0.22600463, 0.04329776
9, 0.26771411, -0.06935354, 0.27187795, 0.04396554
9, 0.31539405, -0.07441764, 0.32033278, 0.04398050
9, 0.36518166, -0.07927727, 0.37094071, 0.04339058
9, 0.41665346, -0.08396640, 0.42327335, 0.04224372
9, 0.46938598, -0.08851895, 0.47690228, 0.04058788
9, 0.52295575, -0.09296887, 0.53139909, 0.03847099
9, 0.57693929, -0.09735011, 0.58633539, 0.03594100
9, 0.63091314, -0.10169661, 0.64128275, 0.03304585
9, 0.68445382, -0.10604231, 0.69581278, 0.02983348
9, 0.73713786, -0.11042116, 0.74949707, 0.02635185
9, 0.78854243, -0.11486706, 0.80190786, 0.02264882
9, 0.83838040, -0.11940544, 0.85275492, 0.01875854
9, 0.88666742, -0.12404286, 0.90205485, 0.01468449
9, 0.93346011, -0.12878332, 0.94986579, 0.01042599
9, 0.97881508, -0.13363081, 0.99624586, 0.00598237
9, 1.02278895, -0.13858934, 1.04125319, 0.00135297
9, 1.06543833, -0.14366289, 1.08494590, -0.00346288
9, 1.10681985, -0.14885547, 1.12738212, -0.00846586
9, 1.14699011, -0.15417107, 1.16861998, -0.01365663
